id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,nombre,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout
95986,65910,2025-04-28,49000,7,No disponible,49,,Santander,,,,
95986,65910,2025-04-28,49000,7,No disponible,49,,Santander,,,,
95986,65910,2025-04-28,49000,7,No disponible,49,,Santander,,,,
95986,65910,2025-04-28,49000,7,No disponible,49,,Santander,,,,
95986,65910,2025-04-28,49000,7,No disponible,49,,Santander,,,,
95986,65910,2025-04-28,49000,7,No disponible,49,,Santander,,,,
144999,,,,,Disponible,0,,,,,,
96018,65010,2025-05-29,36000,1,No disponible,36,,Cerdañola del Vallés,,,,
96018,65010,2025-05-29,36000,1,No disponible,36,,Cerdañola del Vallés,,,,
96018,65010,2025-05-29,36000,1,No disponible,36,,Cerdañola del Vallés,,,,
96018,65010,2025-05-29,36000,1,No disponible,36,,Cerdañola del Vallés,,,,
96018,65010,2025-05-29,36000,1,No disponible,36,,Cerdañola del Vallés,,,,
96018,65010,2025-05-29,36000,1,No disponible,36,,Cerdañola del Vallés,,,,
96018,65010,2025-05-29,36000,1,No disponible,36,,Cerdañola del Vallés,,,,
96018,65010,2025-05-29,36000,1,No disponible,36,,Cerdañola del Vallés,,,,
96059,56057,2025-03-07,632000,8,No disponible,632,,Santa Cruz de Tenerife,,,,
96059,56057,2025-03-07,632000,8,No disponible,632,,Santa Cruz de Tenerife,,,,
96059,56057,2025-03-07,632000,8,No disponible,632,,Santa Cruz de Tenerife,,,,
96059,56057,2025-03-07,632000,8,No disponible,632,,Santa Cruz de Tenerife,,,,
96059,56057,2025-03-07,632000,8,No disponible,632,,Santa Cruz de Tenerife,,,,
96059,56057,2025-03-07,632000,8,No disponible,632,,Santa Cruz de Tenerife,,,,
96059,56057,2025-03-07,632000,8,No disponible,632,,Santa Cruz de Tenerife,,,,
96059,56057,2025-03-07,632000,8,No disponible,632,,Santa Cruz de Tenerife,,,,
96065,61454,2025-10-25,160000,8,No disponible,160,,El Prat de LLobregat,,,,
96065,61454,2025-10-25,160000,8,No disponible,160,,El Prat de LLobregat,,,,
96065,61454,2025-10-25,160000,8,No disponible,160,,El Prat de LLobregat,,,,
96065,61454,2025-10-25,160000,8,No disponible,160,,El Prat de LLobregat,,,,
96065,61454,2025-10-25,160000,8,No disponible,160,,El Prat de LLobregat,,,,
96065,61454,2025-10-25,160000,8,No disponible,160,,El Prat de LLobregat,,,,
96065,61454,2025-10-25,160000,8,No disponible,160,,El Prat de LLobregat,,,,
96065,61454,2025-10-25,160000,8,No disponible,160,,El Prat de LLobregat,,,,
96067,61454,2025-01-12,424000,8,No disponible,424,,El Prat de LLobregat,,,,
96067,61454,2025-01-12,424000,8,No disponible,424,,El Prat de LLobregat,,,,
96067,61454,2025-01-12,424000,8,No disponible,424,,El Prat de LLobregat,,,,
96067,61454,2025-01-12,424000,8,No disponible,424,,El Prat de LLobregat,,,,
96067,61454,2025-01-12,424000,8,No disponible,424,,El Prat de LLobregat,,,,
96067,61454,2025-01-12,424000,8,No disponible,424,,El Prat de LLobregat,,,,
96067,61454,2025-01-12,424000,8,No disponible,424,,El Prat de LLobregat,,,,
96067,61454,2025-01-12,424000,8,No disponible,424,,El Prat de LLobregat,,,,
96087,60454,2026-01-07,1317000,3,No disponible,1317,,,,,,
96108,65116,2025-01-09,1295000,7,No disponible,1295,,,,,,
96120,59272,2025-07-26,136000,8,No disponible,136,,,,,,
96120,59272,2025-07-26,136000,8,No disponible,136,,,,,,
96120,59272,2025-07-26,136000,8,No disponible,136,,,,,,
96120,59272,2025-07-26,136000,8,No disponible,136,,,,,,
96120,59272,2025-07-26,136000,8,No disponible,136,,,,,,
96120,59272,2025-07-26,136000,8,No disponible,136,,,,,,
96120,59272,2025-07-26,136000,8,No disponible,136,,,,,,
96120,59272,2025-07-26,136000,8,No disponible,136,,,,,,
96126,66340,2025-07-21,1475000,5,No disponible,1475,,,,,,
96126,66340,2025-07-21,1475000,5,No disponible,1475,,,,,,
96126,66340,2025-07-21,1475000,5,No disponible,1475,,,,,,
96126,66340,2025-07-21,1475000,5,No disponible,1475,,,,,,
96126,66340,2025-07-21,1475000,5,No disponible,1475,,,,,,
96126,66340,2025-07-21,1475000,5,No disponible,1475,,,,,,
96128,66340,2025-06-10,1040000,5,No disponible,520,Fairmont Hotels & Resorts,Madrid,,3,2026-02-25,2026-02-27
96129,66340,2026-01-29,320000,5,No disponible,320,,Madrid,,,,
96129,66340,2026-01-29,320000,5,No disponible,320,,Madrid,,,,
96129,66340,2026-01-29,320000,5,No disponible,320,,Madrid,,,,
96129,66340,2026-01-29,320000,5,No disponible,320,,Madrid,,,,
96129,66340,2026-01-29,320000,5,No disponible,320,,Madrid,,,,
96129,66340,2026-01-29,320000,5,No disponible,320,,Madrid,,,,
96129,66340,2026-01-29,320000,5,No disponible,320,,Madrid,,,,
96129,66340,2026-01-29,320000,5,No disponible,320,,Madrid,,,,
96130,61199,2025-08-24,1512000,8,No disponible,1512,,,,,,
96132,61199,2025-10-27,520000,8,No disponible,520,,Palencia,,,,
96132,61199,2025-10-27,520000,8,No disponible,520,,Palencia,,,,
96132,61199,2025-10-27,520000,8,No disponible,520,,Palencia,,,,
96132,61199,2025-10-27,520000,8,No disponible,520,,Palencia,,,,
96132,61199,2025-10-27,520000,8,No disponible,520,,Palencia,,,,
96132,61199,2025-10-27,520000,8,No disponible,520,,Palencia,,,,
96132,61199,2025-10-27,520000,8,No disponible,520,,Palencia,,,,
96132,61199,2025-10-27,520000,8,No disponible,520,,Palencia,,,,
96138,62755,2025-10-09,30000,3,No disponible,30,,La Coruña,,,,
97290,64470,2025-03-06,300000,6,No disponible,300,,Gerona,,,,
97290,64470,2025-03-06,300000,6,No disponible,300,,Gerona,,,,
97290,64470,2025-03-06,300000,6,No disponible,300,,Gerona,,,,
97290,64470,2025-03-06,300000,6,No disponible,300,,Gerona,,,,
97290,64470,2025-03-06,300000,6,No disponible,300,,Gerona,,,,
97290,64470,2025-03-06,300000,6,No disponible,300,,Gerona,,,,
97290,64470,2025-03-06,300000,6,No disponible,300,,Gerona,,,,
97290,64470,2025-03-06,300000,6,No disponible,300,,Gerona,,,,
96164,66324,2026-06-17,1141000,7,No disponible,1141,,,,,,
96171,65513,2025-12-24,1015000,5,No disponible,1015,,,,,,
96200,57460,2025-01-14,80000,2,No disponible,80,,Gecho,,,,
96200,57460,2025-01-14,80000,2,No disponible,80,,Gecho,,,,
96200,57460,2025-01-14,80000,2,No disponible,80,,Gecho,,,,
96200,57460,2025-01-14,80000,2,No disponible,80,,Gecho,,,,
96200,57460,2025-01-14,80000,2,No disponible,80,,Gecho,,,,
96200,57460,2025-01-14,80000,2,No disponible,80,,Gecho,,,,
96200,57460,2025-01-14,80000,2,No disponible,80,,Gecho,,,,
96200,57460,2025-01-14,80000,2,No disponible,80,,Gecho,,,,
96201,57460,2025-08-25,176000,2,No disponible,176,,Gecho,,,,
96201,57460,2025-08-25,176000,2,No disponible,176,,Gecho,,,,
96201,57460,2025-08-25,176000,2,No disponible,176,,Gecho,,,,
96201,57460,2025-08-25,176000,2,No disponible,176,,Gecho,,,,
96201,57460,2025-08-25,176000,2,No disponible,176,,Gecho,,,,
96201,57460,2025-08-25,176000,2,No disponible,176,,Gecho,,,,
96201,57460,2025-08-25,176000,2,No disponible,176,,Gecho,,,,
96201,57460,2025-08-25,176000,2,No disponible,176,,Gecho,,,,
96205,57460,2025-01-12,78000,2,No disponible,78,,Gecho,,,,
96209,63716,2025-03-15,44000,4,No disponible,44,,Zamora,,,,
96209,63716,2025-03-15,44000,4,No disponible,44,,Zamora,,,,
96209,63716,2025-03-15,44000,4,No disponible,44,,Zamora,,,,
96209,63716,2025-03-15,44000,4,No disponible,44,,Zamora,,,,
96209,63716,2025-03-15,44000,4,No disponible,44,,Zamora,,,,
96209,63716,2025-03-15,44000,4,No disponible,44,,Zamora,,,,
96209,63716,2025-03-15,44000,4,No disponible,44,,Zamora,,,,
96209,63716,2025-03-15,44000,4,No disponible,44,,Zamora,,,,
96223,66246,2025-04-29,99000,3,No disponible,99,,,,,,
96226,59491,2026-06-19,833000,7,No disponible,833,,,,,,
96228,59491,2025-10-08,336000,7,No disponible,336,,,,,,
96231,56893,2025-03-13,276000,6,No disponible,276,,,,,,
96240,64229,2025-02-27,6076000,7,No disponible,868,Rosewood Hotels & Resorts,Lérida,124000,,,2025-04-27
96244,64229,2025-04-03,343000,7,No disponible,343,,,,,,
96244,64229,2025-04-03,343000,7,No disponible,343,,,,,,
96244,64229,2025-04-03,343000,7,No disponible,343,,,,,,
96244,64229,2025-04-03,343000,7,No disponible,343,,,,,,
96244,64229,2025-04-03,343000,7,No disponible,343,,,,,,
96244,64229,2025-04-03,343000,7,No disponible,343,,,,,,
96244,64229,2025-04-03,343000,7,No disponible,343,,,,,,
96244,64229,2025-04-03,343000,7,No disponible,343,,,,,,
96252,64229,2025-02-18,616000,7,No disponible,616,,Santa Lucía de Tirajana,,,,
96253,64229,2025-02-03,210000,7,No disponible,210,,Santa Lucía de Tirajana,,,,
96253,64229,2025-02-03,210000,7,No disponible,210,,Santa Lucía de Tirajana,,,,
96253,64229,2025-02-03,210000,7,No disponible,210,,Santa Lucía de Tirajana,,,,
96253,64229,2025-02-03,210000,7,No disponible,210,,Santa Lucía de Tirajana,,,,
96253,64229,2025-02-03,210000,7,No disponible,210,,Santa Lucía de Tirajana,,,,
96253,64229,2025-02-03,210000,7,No disponible,210,,Santa Lucía de Tirajana,,,,
96253,64229,2025-02-03,210000,7,No disponible,210,,Santa Lucía de Tirajana,,,,
96253,64229,2025-02-03,210000,7,No disponible,210,,Santa Lucía de Tirajana,,,,
96257,59672,2025-04-28,6000,3,No disponible,18,Villa en Ponferrada,Ponferrada,6000,4,,2026-02-05
96284,57987,2025-03-23,864000,6,No disponible,864,,,,,,
96287,57987,2025-04-29,186000,6,No disponible,186,,Murcia,,,,
96287,57987,2025-04-29,186000,6,No disponible,186,,Murcia,,,,
96287,57987,2025-04-29,186000,6,No disponible,186,,Murcia,,,,
96287,57987,2025-04-29,186000,6,No disponible,186,,Murcia,,,,
96287,57987,2025-04-29,186000,6,No disponible,186,,Murcia,,,,
96287,57987,2025-04-29,186000,6,No disponible,186,,Murcia,,,,
96287,57987,2025-04-29,186000,6,No disponible,186,,Murcia,,,,
96287,57987,2025-04-29,186000,6,No disponible,186,,Murcia,,,,
96297,55734,2025-02-26,282000,3,No disponible,282,,,,,,
96297,55734,2025-02-26,282000,3,No disponible,282,,,,,,
96297,55734,2025-02-26,282000,3,No disponible,282,,,,,,
96297,55734,2025-02-26,282000,3,No disponible,282,,,,,,
96297,55734,2025-02-26,282000,3,No disponible,282,,,,,,
96297,55734,2025-02-26,282000,3,No disponible,282,,,,,,
96302,55734,2025-06-02,267000,3,No disponible,267,,Cornellá de Llobregat,,,,
96302,55734,2025-06-02,267000,3,No disponible,267,,Cornellá de Llobregat,,,,
96302,55734,2025-06-02,267000,3,No disponible,267,,Cornellá de Llobregat,,,,
96302,55734,2025-06-02,267000,3,No disponible,267,,Cornellá de Llobregat,,,,
96302,55734,2025-06-02,267000,3,No disponible,267,,Cornellá de Llobregat,,,,
96302,55734,2025-06-02,267000,3,No disponible,267,,Cornellá de Llobregat,,,,
96302,55734,2025-06-02,267000,3,No disponible,267,,Cornellá de Llobregat,,,,
96302,55734,2025-06-02,267000,3,No disponible,267,,Cornellá de Llobregat,,,,
96305,55637,2025-07-18,300000,10,No disponible,300,,Talavera de la Reina,,,,
96305,55637,2025-07-18,300000,10,No disponible,300,,Talavera de la Reina,,,,
96305,55637,2025-07-18,300000,10,No disponible,300,,Talavera de la Reina,,,,
96305,55637,2025-07-18,300000,10,No disponible,300,,Talavera de la Reina,,,,
96305,55637,2025-07-18,300000,10,No disponible,300,,Talavera de la Reina,,,,
96305,55637,2025-07-18,300000,10,No disponible,300,,Talavera de la Reina,,,,
96305,55637,2025-07-18,300000,10,No disponible,300,,Talavera de la Reina,,,,
96305,55637,2025-07-18,300000,10,No disponible,300,,Talavera de la Reina,,,,
96329,64200,2025-02-15,188000,4,No disponible,188,,Leganés,,,,
96329,64200,2025-02-15,188000,4,No disponible,188,,Leganés,,,,
96329,64200,2025-02-15,188000,4,No disponible,188,,Leganés,,,,
96329,64200,2025-02-15,188000,4,No disponible,188,,Leganés,,,,
96329,64200,2025-02-15,188000,4,No disponible,188,,Leganés,,,,
96329,64200,2025-02-15,188000,4,No disponible,188,,Leganés,,,,
96329,64200,2025-02-15,188000,4,No disponible,188,,Leganés,,,,
96329,64200,2025-02-15,188000,4,No disponible,188,,Leganés,,,,
96335,58122,2026-05-22,568000,8,No disponible,568,,,,,,
96341,58122,2026-05-06,112000,8,No disponible,112,,Santa Coloma de Gramanet,,,,
96341,58122,2026-05-06,112000,8,No disponible,112,,Santa Coloma de Gramanet,,,,
96341,58122,2026-05-06,112000,8,No disponible,112,,Santa Coloma de Gramanet,,,,
96341,58122,2026-05-06,112000,8,No disponible,112,,Santa Coloma de Gramanet,,,,
96341,58122,2026-05-06,112000,8,No disponible,112,,Santa Coloma de Gramanet,,,,
96341,58122,2026-05-06,112000,8,No disponible,112,,Santa Coloma de Gramanet,,,,
96341,58122,2026-05-06,112000,8,No disponible,112,,Santa Coloma de Gramanet,,,,
96341,58122,2026-05-06,112000,8,No disponible,112,,Santa Coloma de Gramanet,,,,
96344,58122,2026-04-07,456000,8,No disponible,456,,,,,,
96354,66343,2025-05-22,126000,2,No disponible,126,,,,,,
96361,66343,2025-10-19,510000,2,No disponible,510,,,,,,
96371,66343,2026-02-25,118000,2,No disponible,118,,San Fernando,,,,
96371,66343,2026-02-25,118000,2,No disponible,118,,San Fernando,,,,
96371,66343,2026-02-25,118000,2,No disponible,118,,San Fernando,,,,
96371,66343,2026-02-25,118000,2,No disponible,118,,San Fernando,,,,
96371,66343,2026-02-25,118000,2,No disponible,118,,San Fernando,,,,
96371,66343,2026-02-25,118000,2,No disponible,118,,San Fernando,,,,
96371,66343,2026-02-25,118000,2,No disponible,118,,San Fernando,,,,
96371,66343,2026-02-25,118000,2,No disponible,118,,San Fernando,,,,
96381,60246,2025-06-12,657000,9,No disponible,657,,San Fernando,,,,
96381,60246,2025-06-12,657000,9,No disponible,657,,San Fernando,,,,
96381,60246,2025-06-12,657000,9,No disponible,657,,San Fernando,,,,
96381,60246,2025-06-12,657000,9,No disponible,657,,San Fernando,,,,
96381,60246,2025-06-12,657000,9,No disponible,657,,San Fernando,,,,
96381,60246,2025-06-12,657000,9,No disponible,657,,San Fernando,,,,
96381,60246,2025-06-12,657000,9,No disponible,657,,San Fernando,,,,
96381,60246,2025-06-12,657000,9,No disponible,657,,San Fernando,,,,
96399,63949,2025-02-20,172000,2,No disponible,172,,Santander,,,,
96399,63949,2025-02-20,172000,2,No disponible,172,,Santander,,,,
96399,63949,2025-02-20,172000,2,No disponible,172,,Santander,,,,
96399,63949,2025-02-20,172000,2,No disponible,172,,Santander,,,,
96399,63949,2025-02-20,172000,2,No disponible,172,,Santander,,,,
96399,63949,2025-02-20,172000,2,No disponible,172,,Santander,,,,
96399,63949,2025-02-20,172000,2,No disponible,172,,Santander,,,,
96399,63949,2025-02-20,172000,2,No disponible,172,,Santander,,,,
96402,63183,2025-03-10,549000,9,No disponible,549,,Sagunto,,,,
96402,63183,2025-03-10,549000,9,No disponible,549,,Sagunto,,,,
96402,63183,2025-03-10,549000,9,No disponible,549,,Sagunto,,,,
96402,63183,2025-03-10,549000,9,No disponible,549,,Sagunto,,,,
96402,63183,2025-03-10,549000,9,No disponible,549,,Sagunto,,,,
96402,63183,2025-03-10,549000,9,No disponible,549,,Sagunto,,,,
96402,63183,2025-03-10,549000,9,No disponible,549,,Sagunto,,,,
96402,63183,2025-03-10,549000,9,No disponible,549,,Sagunto,,,,
96409,63183,2025-01-30,153000,9,No disponible,153,,Leganés,,,,
96409,63183,2025-01-30,153000,9,No disponible,153,,Leganés,,,,
96409,63183,2025-01-30,153000,9,No disponible,153,,Leganés,,,,
96409,63183,2025-01-30,153000,9,No disponible,153,,Leganés,,,,
96409,63183,2025-01-30,153000,9,No disponible,153,,Leganés,,,,
96409,63183,2025-01-30,153000,9,No disponible,153,,Leganés,,,,
96409,63183,2025-01-30,153000,9,No disponible,153,,Leganés,,,,
96409,63183,2025-01-30,153000,9,No disponible,153,,Leganés,,,,
96415,57979,2025-07-24,142000,2,No disponible,142,,Rivas-Vaciamadrid,,,,
96418,57979,2025-10-04,104000,2,No disponible,104,,Rivas-Vaciamadrid,,,,
96418,57979,2025-10-04,104000,2,No disponible,104,,Rivas-Vaciamadrid,,,,
96418,57979,2025-10-04,104000,2,No disponible,104,,Rivas-Vaciamadrid,,,,
96418,57979,2025-10-04,104000,2,No disponible,104,,Rivas-Vaciamadrid,,,,
96418,57979,2025-10-04,104000,2,No disponible,104,,Rivas-Vaciamadrid,,,,
96418,57979,2025-10-04,104000,2,No disponible,104,,Rivas-Vaciamadrid,,,,
96418,57979,2025-10-04,104000,2,No disponible,104,,Rivas-Vaciamadrid,,,,
96418,57979,2025-10-04,104000,2,No disponible,104,,Rivas-Vaciamadrid,,,,
96428,58482,2025-05-12,70000,1,No disponible,70,,,,,,
96429,58482,2026-01-08,574000,1,No disponible,82,Casa en Elche,Elche,,5,2026-05-18,2026-05-25
96435,58482,2025-12-24,54000,1,No disponible,54,,Elche,,,,
96435,58482,2025-12-24,54000,1,No disponible,54,,Elche,,,,
96435,58482,2025-12-24,54000,1,No disponible,54,,Elche,,,,
96435,58482,2025-12-24,54000,1,No disponible,54,,Elche,,,,
96435,58482,2025-12-24,54000,1,No disponible,54,,Elche,,,,
96435,58482,2025-12-24,54000,1,No disponible,54,,Elche,,,,
96435,58482,2025-12-24,54000,1,No disponible,54,,Elche,,,,
96435,58482,2025-12-24,54000,1,No disponible,54,,Elche,,,,
96436,66306,2025-04-28,1092000,6,No disponible,1092,,,,,,
96438,66306,2025-06-26,414000,6,No disponible,414,,Valdemoro,,,,
96438,66306,2025-06-26,414000,6,No disponible,414,,Valdemoro,,,,
96438,66306,2025-06-26,414000,6,No disponible,414,,Valdemoro,,,,
96438,66306,2025-06-26,414000,6,No disponible,414,,Valdemoro,,,,
96438,66306,2025-06-26,414000,6,No disponible,414,,Valdemoro,,,,
96438,66306,2025-06-26,414000,6,No disponible,414,,Valdemoro,,,,
96438,66306,2025-06-26,414000,6,No disponible,414,,Valdemoro,,,,
96438,66306,2025-06-26,414000,6,No disponible,414,,Valdemoro,,,,
96441,66306,2025-08-05,120000,6,No disponible,120,,Valdemoro,,,,
96442,66306,2025-07-08,42000,6,No disponible,42,,Valdemoro,,,,
96447,61617,2026-01-23,522000,6,No disponible,522,,,,,,
96451,62402,2025-09-11,471000,3,No disponible,471,,,,,,
96454,62402,2025-06-17,297000,3,No disponible,297,,Sabadell,,,,
96454,62402,2025-06-17,297000,3,No disponible,297,,Sabadell,,,,
96454,62402,2025-06-17,297000,3,No disponible,297,,Sabadell,,,,
96454,62402,2025-06-17,297000,3,No disponible,297,,Sabadell,,,,
96454,62402,2025-06-17,297000,3,No disponible,297,,Sabadell,,,,
96454,62402,2025-06-17,297000,3,No disponible,297,,Sabadell,,,,
96454,62402,2025-06-17,297000,3,No disponible,297,,Sabadell,,,,
96454,62402,2025-06-17,297000,3,No disponible,297,,Sabadell,,,,
96457,62402,2025-07-02,99000,3,No disponible,99,,Sabadell,,,,
96457,62402,2025-07-02,99000,3,No disponible,99,,Sabadell,,,,
96457,62402,2025-07-02,99000,3,No disponible,99,,Sabadell,,,,
96457,62402,2025-07-02,99000,3,No disponible,99,,Sabadell,,,,
96457,62402,2025-07-02,99000,3,No disponible,99,,Sabadell,,,,
96457,62402,2025-07-02,99000,3,No disponible,99,,Sabadell,,,,
96457,62402,2025-07-02,99000,3,No disponible,99,,Sabadell,,,,
96457,62402,2025-07-02,99000,3,No disponible,99,,Sabadell,,,,
96463,61691,2025-10-25,320000,4,No disponible,320,,Córdoba,,,,
96463,61691,2025-10-25,320000,4,No disponible,320,,Córdoba,,,,
96463,61691,2025-10-25,320000,4,No disponible,320,,Córdoba,,,,
96463,61691,2025-10-25,320000,4,No disponible,320,,Córdoba,,,,
96463,61691,2025-10-25,320000,4,No disponible,320,,Córdoba,,,,
145004,,,,,Disponible,0,,,,,,
96463,61691,2025-10-25,320000,4,No disponible,320,,Córdoba,,,,
96463,61691,2025-10-25,320000,4,No disponible,320,,Córdoba,,,,
96463,61691,2025-10-25,320000,4,No disponible,320,,Córdoba,,,,
96473,63131,2025-02-14,558000,2,No disponible,558,,,,,,
96473,63131,2025-02-14,558000,2,No disponible,558,,,,,,
96473,63131,2025-02-14,558000,2,No disponible,558,,,,,,
96473,63131,2025-02-14,558000,2,No disponible,558,,,,,,
96473,63131,2025-02-14,558000,2,No disponible,558,,,,,,
96473,63131,2025-02-14,558000,2,No disponible,558,,,,,,
96494,58997,2026-07-31,222000,6,No disponible,222,,Valdemoro,,,,
96510,61282,2025-01-31,448000,8,No disponible,448,,Mollet del Vallés,,,,
96510,61282,2025-01-31,448000,8,No disponible,448,,Mollet del Vallés,,,,
96510,61282,2025-01-31,448000,8,No disponible,448,,Mollet del Vallés,,,,
96510,61282,2025-01-31,448000,8,No disponible,448,,Mollet del Vallés,,,,
96510,61282,2025-01-31,448000,8,No disponible,448,,Mollet del Vallés,,,,
96510,61282,2025-01-31,448000,8,No disponible,448,,Mollet del Vallés,,,,
96510,61282,2025-01-31,448000,8,No disponible,448,,Mollet del Vallés,,,,
96510,61282,2025-01-31,448000,8,No disponible,448,,Mollet del Vallés,,,,
96511,61282,2025-01-10,520000,8,No disponible,520,,Mollet del Vallés,,,,
96511,61282,2025-01-10,520000,8,No disponible,520,,Mollet del Vallés,,,,
96511,61282,2025-01-10,520000,8,No disponible,520,,Mollet del Vallés,,,,
96511,61282,2025-01-10,520000,8,No disponible,520,,Mollet del Vallés,,,,
96511,61282,2025-01-10,520000,8,No disponible,520,,Mollet del Vallés,,,,
96511,61282,2025-01-10,520000,8,No disponible,520,,Mollet del Vallés,,,,
96511,61282,2025-01-10,520000,8,No disponible,520,,Mollet del Vallés,,,,
96511,61282,2025-01-10,520000,8,No disponible,520,,Mollet del Vallés,,,,
96529,57229,2025-12-05,22000,1,No disponible,22,,Coslada,,,,
96529,57229,2025-12-05,22000,1,No disponible,22,,Coslada,,,,
96529,57229,2025-12-05,22000,1,No disponible,22,,Coslada,,,,
96529,57229,2025-12-05,22000,1,No disponible,22,,Coslada,,,,
96529,57229,2025-12-05,22000,1,No disponible,22,,Coslada,,,,
96529,57229,2025-12-05,22000,1,No disponible,22,,Coslada,,,,
96529,57229,2025-12-05,22000,1,No disponible,22,,Coslada,,,,
96529,57229,2025-12-05,22000,1,No disponible,22,,Coslada,,,,
96530,55709,2025-02-24,240000,4,No disponible,240,,,,,,
96546,61336,2025-03-08,712000,8,No disponible,712,,,,,,
96546,61336,2025-03-08,712000,8,No disponible,712,,,,,,
96546,61336,2025-03-08,712000,8,No disponible,712,,,,,,
96546,61336,2025-03-08,712000,8,No disponible,712,,,,,,
96546,61336,2025-03-08,712000,8,No disponible,712,,,,,,
96546,61336,2025-03-08,712000,8,No disponible,712,,,,,,
96546,61336,2025-03-08,712000,8,No disponible,712,,,,,,
96546,61336,2025-03-08,712000,8,No disponible,712,,,,,,
96570,58798,2025-09-09,672000,4,No disponible,672,,,,,,
96579,64690,2026-01-21,77000,1,No disponible,77,,,,,,
96606,58465,2025-07-12,106000,2,No disponible,106,,,,,,
96606,58465,2025-07-12,106000,2,No disponible,106,,,,,,
96606,58465,2025-07-12,106000,2,No disponible,106,,,,,,
96606,58465,2025-07-12,106000,2,No disponible,106,,,,,,
96606,58465,2025-07-12,106000,2,No disponible,106,,,,,,
96606,58465,2025-07-12,106000,2,No disponible,106,,,,,,
96606,58465,2025-07-12,106000,2,No disponible,106,,,,,,
96606,58465,2025-07-12,106000,2,No disponible,106,,,,,,
96618,56140,2025-09-15,651000,7,No disponible,651,,,,,,
96622,63660,2025-08-29,1010000,10,No disponible,1010,,,,,,
96641,56610,2026-01-28,108000,4,No disponible,108,,Chiclana de la Frontera,,,,
96641,56610,2026-01-28,108000,4,No disponible,108,,Chiclana de la Frontera,,,,
96641,56610,2026-01-28,108000,4,No disponible,108,,Chiclana de la Frontera,,,,
96641,56610,2026-01-28,108000,4,No disponible,108,,Chiclana de la Frontera,,,,
96641,56610,2026-01-28,108000,4,No disponible,108,,Chiclana de la Frontera,,,,
96641,56610,2026-01-28,108000,4,No disponible,108,,Chiclana de la Frontera,,,,
96641,56610,2026-01-28,108000,4,No disponible,108,,Chiclana de la Frontera,,,,
96641,56610,2026-01-28,108000,4,No disponible,108,,Chiclana de la Frontera,,,,
96659,64954,2025-03-03,1920000,10,No disponible,1920,,,,,,
96668,65634,2026-04-02,693000,9,No disponible,693,,,,,,
96670,65634,2026-01-13,747000,9,No disponible,747,,Badalona,,,,
96670,65634,2026-01-13,747000,9,No disponible,747,,Badalona,,,,
96670,65634,2026-01-13,747000,9,No disponible,747,,Badalona,,,,
96670,65634,2026-01-13,747000,9,No disponible,747,,Badalona,,,,
96670,65634,2026-01-13,747000,9,No disponible,747,,Badalona,,,,
96670,65634,2026-01-13,747000,9,No disponible,747,,Badalona,,,,
96670,65634,2026-01-13,747000,9,No disponible,747,,Badalona,,,,
96670,65634,2026-01-13,747000,9,No disponible,747,,Badalona,,,,
96672,65634,2025-02-03,630000,9,No disponible,630,,Badalona,,,,
96672,65634,2025-02-03,630000,9,No disponible,630,,Badalona,,,,
96672,65634,2025-02-03,630000,9,No disponible,630,,Badalona,,,,
96672,65634,2025-02-03,630000,9,No disponible,630,,Badalona,,,,
96672,65634,2025-02-03,630000,9,No disponible,630,,Badalona,,,,
96672,65634,2025-02-03,630000,9,No disponible,630,,Badalona,,,,
96672,65634,2025-02-03,630000,9,No disponible,630,,Badalona,,,,
96672,65634,2025-02-03,630000,9,No disponible,630,,Badalona,,,,
96674,65634,2025-03-31,423000,9,No disponible,423,,Badalona,,,,
96686,61718,2025-12-13,408000,8,No disponible,408,,Móstoles,,,,
96686,61718,2025-12-13,408000,8,No disponible,408,,Móstoles,,,,
96686,61718,2025-12-13,408000,8,No disponible,408,,Móstoles,,,,
96686,61718,2025-12-13,408000,8,No disponible,408,,Móstoles,,,,
96686,61718,2025-12-13,408000,8,No disponible,408,,Móstoles,,,,
96686,61718,2025-12-13,408000,8,No disponible,408,,Móstoles,,,,
96686,61718,2025-12-13,408000,8,No disponible,408,,Móstoles,,,,
96686,61718,2025-12-13,408000,8,No disponible,408,,Móstoles,,,,
96687,61718,2025-07-13,2480000,8,No disponible,2480,,,,,,
96718,60079,2025-01-30,15000,1,No disponible,15,,Pamplona,,,,
96726,60501,2025-03-14,365000,5,No disponible,365,,Gijón,,,,
96726,60501,2025-03-14,365000,5,No disponible,365,,Gijón,,,,
96726,60501,2025-03-14,365000,5,No disponible,365,,Gijón,,,,
96726,60501,2025-03-14,365000,5,No disponible,365,,Gijón,,,,
96726,60501,2025-03-14,365000,5,No disponible,365,,Gijón,,,,
96726,60501,2025-03-14,365000,5,No disponible,365,,Gijón,,,,
96726,60501,2025-03-14,365000,5,No disponible,365,,Gijón,,,,
96726,60501,2025-03-14,365000,5,No disponible,365,,Gijón,,,,
96728,59417,2026-11-16,2034000,9,No disponible,2034,,,,,,
96732,62450,2026-01-13,875000,4,No disponible,500,Villa en Leganés,Leganés,125000,3,,2026-08-28
96734,62450,2025-07-08,116000,4,No disponible,116,,Leganés,,,,
96737,62450,2026-06-09,352000,4,No disponible,352,,Leganés,,,,
96737,62450,2026-06-09,352000,4,No disponible,352,,Leganés,,,,
