name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-33.3537,-70.6811",2021-10-31,26,13,18.6,26,13,18.6,7.7,51,0,0,0,,0,0,33.1,35.3,172,1014.1,76.8,10,294.7,24.3,9,,2021-10-31T06:43:40,2021-10-31T20:09:27,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-01,24,9,16.2,24,7.2,15.9,9.1,66,0,0,0,,0,0,29.9,24.1,180.9,1016.6,63.9,9.3,303.2,25.2,10,,2021-11-01T06:42:43,2021-11-01T20:10:21,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-02,29.2,9,18.5,27.8,7.9,18.1,8.8,58.9,0,0,0,,0,0,32.8,27.7,184.7,1015.9,15.4,9.1,353.5,29.3,10,,2021-11-02T06:41:48,2021-11-02T20:11:14,0.93,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-03,22,9.9,15.7,22,8,15.5,7.6,61.5,0.1,100,4.17,rain,0,0,37.4,35.3,189.2,1016.1,42.5,9.9,334.7,27.7,10,,2021-11-03T06:40:53,2021-11-03T20:12:09,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-04,21.4,11,15.7,21.4,11,15.7,6.6,58.7,0.9,100,29.17,rain,0,0,32,22.3,179.1,1017.4,74.8,10,349.1,29,10,,2021-11-04T06:40:00,2021-11-04T20:13:03,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-05,26,8.6,17.2,26,8.6,17.1,3.4,42.1,0,0,0,,0,0,30.2,29.5,194.6,1015.4,3,10,366.5,30.3,10,,2021-11-05T06:39:09,2021-11-05T20:13:58,0.03,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-06,25,8,16,25,6,15.6,4.9,52.3,0,0,0,,0,0,33.8,29.5,181.4,1018.7,3.1,10,370.9,30.7,10,,2021-11-06T06:38:19,2021-11-06T20:14:53,0.06,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-07,28,8.5,18,26.7,7.9,17.7,5.4,50.1,0,0,0,,0,0,32.8,31.7,194.9,1016.6,7.4,10,381.4,31.5,10,,2021-11-07T06:37:30,2021-11-07T20:15:48,0.09,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-08,30,10.8,21,28.2,10.8,20.7,6.5,43.4,0.1,100,4.17,rain,0,0,32,27.7,198.3,1014.2,4.9,10,369.1,30.4,10,,2021-11-08T06:36:43,2021-11-08T20:16:44,0.13,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-09,25,13.1,19,25,13.1,19,8.9,53.5,0.4,100,4.17,rain,0,0,31,29.5,182.7,1015,7.1,10,362.6,30.1,10,,2021-11-09T06:35:57,2021-11-09T20:17:40,0.16,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-10,25,9.8,16.6,25,7.7,16.3,9.6,67.2,0,0,0,,0,0,30.2,31.7,184.3,1016.7,32.5,9.4,375,31,10,,2021-11-10T06:35:13,2021-11-10T20:18:35,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-11,26,11,18.4,26,11,18.4,9.4,58.1,0.1,100,4.17,rain,0,0,29.9,33.5,197.4,1015.9,15.8,10,356.4,29.4,10,,2021-11-11T06:34:30,2021-11-11T20:19:32,0.25,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-12,26,10.5,17.5,26,10.5,17.5,8.5,58.5,0,0,0,,0,0,37.1,35.3,199.4,1016.8,14.6,9.6,372.7,30.7,10,,2021-11-12T06:33:49,2021-11-12T20:20:28,0.27,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-13,23.4,11.8,16.7,23.4,11.8,16.7,6.2,52.2,0.3,100,12.5,rain,0,0,31,25.9,188.5,1018.8,42.5,10,312,25.8,9,,2021-11-13T06:33:09,2021-11-13T20:21:24,0.3,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-14,27,10,18.7,26,9.6,18.6,4,41.7,0,0,0,,0,0,36.7,35.3,195.3,1014.5,10.9,9.9,393.9,32.5,10,,2021-11-14T06:32:31,2021-11-14T20:22:21,0.34,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-15,26,11,18.2,26,11,18.2,4.6,43.6,0,0,0,,0,0,33.5,31.7,192.1,1016.5,15.1,10,390.4,32.3,10,,2021-11-15T06:31:55,2021-11-15T20:23:17,0.37,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-16,28,11,19.6,26.9,11,19.3,5,41,0,0,0,,0,0,35.3,27.7,196.4,1014.2,0,10,404,33.4,10,,2021-11-16T06:31:20,2021-11-16T20:24:13,0.41,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-17,29,10.6,20,27.5,10.6,19.7,3.6,35.8,0,0,0,,0,0,33.8,33.5,192.3,1014.6,0,10,405.2,33.5,10,,2021-11-17T06:30:47,2021-11-17T20:25:10,0.44,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-18,29,11,20.8,27.4,11,20.5,5.8,40.9,0,0,0,,0,0,34.9,35.3,195.6,1014.4,6,9.9,399.9,33.1,10,,2021-11-18T06:30:16,2021-11-18T20:26:06,0.47,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-19,27,11.9,19.2,26.6,11.9,19.2,9.1,54.8,0,0,0,,0,0,31.3,29.5,186.1,1014.6,2.4,10,396.5,32.8,10,,2021-11-19T06:29:47,2021-11-19T20:27:03,0.5,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-20,29.1,10,19.6,27.8,8.4,19.3,9.4,57.2,0,0,0,,0,0,31.7,29.5,191.1,1015.4,9.4,9.3,394,32.6,10,,2021-11-20T06:29:19,2021-11-20T20:27:59,0.54,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-21,31,12,21.8,29.1,12,21.3,8.6,47.6,0,0,0,,0,0,34.2,31.7,194,1013.4,2.3,9.9,392.6,32.4,10,,2021-11-21T06:28:53,2021-11-21T20:28:55,0.58,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-22,33.1,14,23.4,30.9,14,22.8,7.4,40.3,0,0,0,,0,0,40.7,33.5,193,1011.4,0,9.9,395.5,32.9,10,,2021-11-22T06:28:29,2021-11-22T20:29:51,0.61,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-23,27,13,20.6,26.7,13,20.6,10,52.1,0,0,0,,0,0,35.3,29.5,183.3,1012.2,2.5,10,389.7,32.2,10,,2021-11-23T06:28:06,2021-11-23T20:30:46,0.64,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-24,24.2,12,16.9,24.2,12,16.9,9.8,65.9,2.7,100,20.83,rain,0,0,25.6,25.9,174.3,1017.3,41.4,10,266.7,21.8,8,,2021-11-24T06:27:46,2021-11-24T20:31:41,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-25,33,10,21.8,30.7,10,21.2,7.4,46.6,0,0,0,,0,0,34.9,27.7,193.2,1015.1,0,9.6,412.5,34.1,10,,2021-11-25T06:27:27,2021-11-25T20:32:36,0.71,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-26,26.3,14,20.3,26.3,14,20.3,9.2,50.7,0.4,100,8.33,rain,0,0,36.7,35.3,198.8,1012.9,18.2,9.8,381.2,31.6,10,,2021-11-26T06:27:10,2021-11-26T20:33:31,0.74,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-27,23.5,12,17,23.5,12,17,9.4,64.5,3,100,50,rain,0,0,29.9,29.5,192.3,1017.4,52.9,9.8,302.9,25,9,,2021-11-27T06:26:55,2021-11-27T20:34:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-28,29,9.8,20.1,27.5,9.8,19.8,5.1,41.7,0,0,0,,0,0,34.6,25.9,194,1015.5,0.7,10,415,34.4,10,,2021-11-28T06:26:42,2021-11-28T20:35:19,0.81,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-29,28.1,12.2,20.6,27,12.2,20.4,3.2,33.9,0,0,0,,0,0,33.5,33.5,195.3,1012.9,0,9.5,399.4,33.1,10,,2021-11-29T06:26:30,2021-11-29T20:36:12,0.84,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-11-30,24.1,10,17.2,24.1,9.1,17.1,5.7,49,0,0,0,,0,0,33.5,27.8,186.5,1014.7,12.5,10,394.4,32.7,10,,2021-11-30T06:26:21,2021-11-30T20:37:04,0.88,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-01,26,9,16.7,26,7.2,16.4,7.5,59.4,0,0,0,,0,0,42.5,24.1,183.2,1015.3,8.7,9.9,390.6,32.4,10,,2021-12-01T06:26:13,2021-12-01T20:37:56,0.91,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,remote,85574099999"
"-33.3537,-70.6811",2021-12-02,27,10,19.3,26.5,10,19.2,7.6,49.5,0,0,0,,0,0,36,29.5,194.1,1014.1,11.2,9.9,394.6,32.9,10,,2021-12-02T06:26:08,2021-12-02T20:38:48,0.94,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-03,26,12,19.5,26,12,19.5,7.4,48.5,0.3,100,4.17,rain,0,0,35.6,31.7,197.3,1015,1.5,10,397.7,32.8,10,,2021-12-03T06:26:04,2021-12-03T20:39:38,0.98,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,remote,85574099999"
"-33.3537,-70.6811",2021-12-04,31.3,11.5,22.2,29.5,11.5,21.7,5.2,35.6,0,0,0,,0,0,35.3,27.7,195.6,1013.4,0,10,419.8,34.8,10,,2021-12-04T06:26:02,2021-12-04T20:40:28,0,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-05,33.3,14.3,24.2,31.2,14.3,23.5,7.2,36.3,0,0,0,,0,0,37.4,33.5,198,1011.7,1.2,9.7,420.1,34.8,10,,2021-12-05T06:26:02,2021-12-05T20:41:17,0.04,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,remote,85574099999"
"-33.3537,-70.6811",2021-12-06,27.3,13.8,20.4,27.1,13.8,20.4,11.3,57.4,0,0,0,,0,0,36.4,16.6,216.6,1012.5,0.5,9.7,393.3,32.6,10,,2021-12-06T06:26:04,2021-12-06T20:42:05,0.08,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,remote,85574099999"
"-33.3537,-70.6811",2021-12-07,27.5,11.8,17.9,26.8,11.8,17.8,9.6,62.3,0,0,0,,0,0,31,29.5,171.2,1015.1,18,9.9,398.5,33,10,,2021-12-07T06:26:08,2021-12-07T20:42:53,0.11,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-08,29.7,11,19.9,28.3,11,19.7,8.8,52.3,0,0,0,,0,0,37.4,33.5,187.8,1013.4,0.5,10,422.7,34.9,10,,2021-12-08T06:26:13,2021-12-08T20:43:39,0.14,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-09,29,14,21.1,27.8,14,20.9,9.5,49.7,0.4,100,4.17,rain,0,0,36.7,35.3,189.8,1009.7,0,9.7,424.3,35.1,10,,2021-12-09T06:26:21,2021-12-09T20:44:24,0.18,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-10,23.2,13,18.3,23.2,13,18.3,11,63.5,0,0,0,,0,0,37.4,29.5,185.4,1012.1,13.9,10,392.1,32.4,10,,2021-12-10T06:26:30,2021-12-10T20:45:09,0.25,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,remote,85574099999"
"-33.3537,-70.6811",2021-12-11,21.4,13,16.4,21.4,13,16.4,10.9,71.4,1.2,100,25,rain,0,0,35.3,35.3,192.4,1015.4,70.3,9,342.2,28.3,10,,2021-12-11T06:26:41,2021-12-11T20:45:52,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-12,23.1,13,17.2,23.1,13,17.2,8.8,59.9,2.5,100,50,rain,0,0,31.3,27.7,201.1,1014.8,55.2,10,315.7,26.2,10,,2021-12-12T06:26:54,2021-12-12T20:46:34,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-13,25.3,11,18.1,25.3,11,18.1,6.8,49.3,1.1,100,16.67,rain,0,0,34.9,29.5,200.7,1015.3,12.2,10,391.6,32.3,10,,2021-12-13T06:27:09,2021-12-13T20:47:15,0.31,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-14,26.6,10.9,19,26.6,10.9,19,5.7,44.3,0.6,100,8.33,rain,0,0,31,27.7,185.6,1016.5,5,10,408.2,33.7,10,,2021-12-14T06:27:25,2021-12-14T20:47:54,0.35,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-15,30,12,21.3,28.5,12,20.9,7,42.2,0,0,0,,0,0,38.9,31.7,194.5,1014.2,0.1,10,410,33.9,10,,2021-12-15T06:27:44,2021-12-15T20:48:33,0.38,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-16,28,12,19.5,27.1,12,19.4,8.1,49.8,0,0,0,,0,0,37.8,31.7,186.2,1013.5,0.4,9.9,414.7,34.3,10,,2021-12-16T06:28:04,2021-12-16T20:49:10,0.41,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-17,29.3,10.6,19.3,27.9,10.6,19.1,8.8,55.6,0,0,0,,0,0,37.4,29.5,180.4,1015.2,0.6,10,417.2,34.6,10,,2021-12-17T06:28:26,2021-12-17T20:49:46,0.45,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-18,31,13,22.1,29.4,13,21.7,8.6,44.6,0,0,0,,0,0,37.1,31.7,180.2,1013.5,0,10,420.6,34.8,10,,2021-12-18T06:28:49,2021-12-18T20:50:20,0.48,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-19,33,15,23.8,30.8,15,23.1,8.8,43.2,0,0,0,,0,0,40.3,33.5,192.5,1012.1,0,10,427.3,35.4,10,,2021-12-19T06:29:15,2021-12-19T20:50:53,0.5,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-20,32,14.8,23.6,30.2,14.8,23,9,43.2,0,0,0,,0,0,41.4,35.3,187.4,1012.3,0,9.9,428.4,35.4,10,,2021-12-20T06:29:42,2021-12-20T20:51:25,0.55,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-21,31,14,22.6,29.2,14,22.2,9.2,46.6,0,0,0,,0,0,40,33.5,184.4,1011.7,0,10,425.1,35.3,10,,2021-12-21T06:30:10,2021-12-21T20:51:55,0.58,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-22,29,13.9,22.3,28.2,13.9,22.1,10,47.7,0,0,0,,0,0,38.2,31.7,187.7,1011.7,11,9.8,429.8,35.8,10,,2021-12-22T06:30:40,2021-12-22T20:52:23,0.62,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-23,27.3,12,19.8,27,12,19.8,11.1,60.1,0,0,0,,0,0,37.8,27.7,173.8,1016.3,12.1,9.6,407.6,33.8,10,,2021-12-23T06:31:12,2021-12-23T20:52:50,0.65,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-24,32,14,23,29.8,14,22.5,9.7,47.4,0,0,0,,0,0,42.1,31.7,185.8,1014.5,0,10,426.7,35.3,10,,2021-12-24T06:31:45,2021-12-24T20:53:15,0.69,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-25,32.1,11,24.5,30.4,11,23.9,8,37.3,0,0,0,,0,0,39.2,31.7,186.4,1008.2,55.2,10,391.5,32.4,10,,2021-12-25T06:32:20,2021-12-25T20:53:39,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-26,32.5,16,24.6,30.7,16,24,9.2,40.9,0,0,0,,0,0,38.2,31.7,186.6,1013,56.2,10,388.2,32.1,10,,2021-12-26T06:32:56,2021-12-26T20:54:01,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-27,31,15,22.7,29.7,15,22.4,11.2,50.7,0,0,0,,0,0,37.8,24.8,174.8,1013.3,39.6,10,410.6,34,10,,2021-12-27T06:33:34,2021-12-27T20:54:21,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-28,29,15,21.7,28.6,15,21.6,12.5,57.8,0.3,100,12.5,rain,0,0,34.9,29.5,177.9,1012.6,19.8,10,392.4,32.5,10,,2021-12-28T06:34:13,2021-12-28T20:54:40,0.82,Rain,Clear conditions throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-29,23,13.6,17.6,23,13.6,17.6,12.1,71.5,0,0,0,,0,0,37.4,29.5,177.5,1015.7,41.9,9.8,373.3,31,10,,2021-12-29T06:34:53,2021-12-29T20:54:57,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-30,30,15.6,22.1,28.8,15.6,21.9,10.8,51.7,0,0,0,,0,0,38.2,33.5,198.6,1015.8,35.4,10,415.2,34.3,10,,2021-12-30T06:35:35,2021-12-30T20:55:12,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-12-31,31,15.6,22.4,29,15.6,22,7.6,42.1,0,0,0,,0,0,38.2,40.7,183.8,1012,0,9.9,417.8,34.4,10,,2021-12-31T06:36:17,2021-12-31T20:55:26,0.93,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-01,29,11,20.3,27.5,11,20.1,4.8,38.9,0,0,0,,0,0,33.8,29.5,186.5,1013.3,0,10,418.4,34.6,10,,2022-01-01T06:37:01,2022-01-01T20:55:37,0.96,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-02,29.6,12,21.1,27.9,12,20.8,6.7,43,0,0,0,,0,0,30.2,27.7,188.4,1015.3,0,9.9,414.8,34.3,10,,2022-01-02T06:37:47,2022-01-02T20:55:47,0,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-03,31,13,22.6,29.5,13,22.3,9.2,44.8,0.1,100,4.17,rain,0,0,36.4,38.9,198.1,1016,2.9,9.8,398.1,33.1,10,,2022-01-03T06:38:33,2022-01-03T20:55:55,0.03,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-04,30.2,15,22.8,28.9,15,22.4,10.7,49.4,0,0,0,,0,0,36.4,31.7,194.2,1013.2,1.8,10,412.4,34.3,10,,2022-01-04T06:39:20,2022-01-04T20:56:01,0.06,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-05,31,16,22.9,29.8,16,22.6,11,48.7,0,0,0,,0,0,33.8,33.5,182.3,1012,1.8,10,394.5,32.7,10,,2022-01-05T06:40:09,2022-01-05T20:56:06,0.09,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-06,29,14,21,28,14,20.9,10.8,55.1,0,0,0,,0,0,40,33.5,184.9,1012.5,0.2,10,413.3,34.2,10,,2022-01-06T06:40:58,2022-01-06T20:56:08,0.13,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-07,32,14,23,30.2,14,22.5,10.1,47.7,0,0,0,,0,0,39.6,27.7,187.9,1012.1,0,10,424.4,35,10,,2022-01-07T06:41:48,2022-01-07T20:56:09,0.16,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-08,28,16.2,21.8,27.6,16.2,21.8,11.7,54.1,0,0,0,,0,0,34.6,25.9,171,1012.8,16.9,10,373.2,31,10,,2022-01-08T06:42:40,2022-01-08T20:56:08,0.19,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-09,27,14,19.9,26.7,14,19.9,11.8,62.8,0,0,0,,0,0,33.8,29.5,178.4,1016.4,61.6,9.9,351.3,29,10,,2022-01-09T06:43:32,2022-01-09T20:56:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-10,30,14.5,21.5,28.8,14.5,21.3,11.1,53.9,0,0,0,,0,0,51.8,31.7,173.7,1016.5,58.7,10,367.8,30.6,10,10,2022-01-10T06:44:24,2022-01-10T20:56:00,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-11,31,16.5,23,30.1,16.5,22.8,11.8,51.1,0,0,0,,0,0,32,29.5,175.1,1015.5,38.1,10,346.7,28.8,10,10,2022-01-11T06:45:18,2022-01-11T20:55:53,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-12,29.5,15,22,29,15,21.9,12.8,58,0,0,0,,0,0,36.7,31.7,165.5,1014.6,5.3,10,379.5,31.4,10,10,2022-01-12T06:46:12,2022-01-12T20:55:45,0.32,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-13,28.6,14,20.3,28.2,14,20.3,12.5,63.5,0,0,0,,0,0,36.4,29.5,160.2,1014.9,23.1,9.7,356.3,29.3,10,10,2022-01-13T06:47:07,2022-01-13T20:55:34,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-14,31,15,22.5,29.8,15,22.2,10.7,49.9,0,0,0,,0,0,38.2,31.7,172.8,1013.3,44.6,10,397.2,32.9,10,10,2022-01-14T06:48:02,2022-01-14T20:55:22,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-15,28,16,21.2,27.6,16,21.2,12,57.5,0,0,0,,0,0,37.8,33.5,168.2,1014.5,66.4,10,360.3,29.9,10,10,2022-01-15T06:48:58,2022-01-15T20:55:08,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-16,23,14,17.2,23,14,17.2,11.9,72.6,3,100,45.83,rain,0,0,34.2,31.7,171.9,1016.3,67.5,10,308.2,25.6,10,10,2022-01-16T06:49:55,2022-01-16T20:54:52,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-17,23.1,13,17,23.1,13,17,7.4,56.2,1.2,100,20.83,rain,0,0,34.2,25.9,173.8,1016.8,77.4,10,333.3,27.7,10,10,2022-01-17T06:50:52,2022-01-17T20:54:35,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-18,26.4,11.1,18.8,26.4,11.1,18.8,3.3,37.3,0.4,100,8.33,rain,0,0,34.6,27.7,183.5,1013.7,11.2,10,386.9,31.9,10,10,2022-01-18T06:51:49,2022-01-18T20:54:15,0.52,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-19,27,11,19.3,26.2,11,19.2,1.3,31.2,0,0,0,,0,0,34.6,27.7,174.6,1015.2,0.2,10,394,32.8,10,10,2022-01-19T06:52:46,2022-01-19T20:53:54,0.56,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-20,28.5,10.8,19.5,27.1,10.8,19.3,1.7,32.3,0,0,0,,0,0,31.7,31.7,167.2,1014.6,13.3,10,393.8,32.6,10,10,2022-01-20T06:53:44,2022-01-20T20:53:31,0.59,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-01-21,29,11.5,20.4,27.4,11.5,20.1,2.1,31.3,0,0,0,,0,0,32.4,31.7,178.8,1012.5,0.2,10,391.4,32.6,10,10,2022-01-21T06:54:43,2022-01-21T20:53:06,0.63,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
